Datetime,Tweet Id,Text,Username
2022-12-29 11:48:31+00:00,1608429754964922371,The Art of War and Tao Te Ching  Two Classics Combo YEDWAEU      7oKBoc22gC     2xM4p46D2d,connelly22xicu
2022-12-29 11:35:36+00:00,1608426502844039169, cgcfsr Their actions are completely in line with the teachings the Art of War    Sadly too many people are oblivious to this fact  or even the existence of that book ,Rock_redux
2022-12-29 10:57:50+00:00,1608417001462026241,The Entrepreneur s Guide to the Art of War  The Original Classic Text Interpreted for the Modern Business World HG0ORHB      442Im4xhzk     icalkzGGLT,DJamar99
2022-12-29 10:53:25+00:00,1608415889518657537, temitop  The art of War by Sun Tzu,DogohZion
2022-12-29 10:49:46+00:00,1608414970794115074, Joy Mbura   Mrc 09 Aslykum nimepata kile kitabu  na nimeongeza kingine hapo hapo  ila ukiona Mahala the Art of war ya Su tzu nijulishe tafadhali   wadai ujira wa kupeleka mteja  ,AkidaAwal
2022-12-29 10:44:48+00:00,1608413722250465281,The Art of War  Complete Text and Commentaries WENPA2W      Jn1pbLQ00m     2fN53L0nXW,virginia0sn
2022-12-29 10:20:02+00:00,1608407488742756352, Manasseh Azure 1  The Art of War by Sun Tzu  2  The Art of Seduction by Robert Green 3  I am currently reading  Atomic Habits  ,darneltaphil
2022-12-29 10:03:43+00:00,1608403382842294272, TobyTurner  ytMonsterAddict The art of war  Wtf are you talking about  It s a book with snippets of wisdom like  consider lying    if it looks like you ll lose do your best to avoid fighting    always press an advantage  and  make sure people you rely on actually like you ,ArvidRydahl
2022-12-29 10:01:18+00:00,1608402771983880197,Watching the Adam Curtis doc   the run up to the first Chechen war   Echoes of the invasion of Ukraine  Using war as a means to advance power   Highly risky   War is unpredictable  not easy to contain   Many large downsides   That s it   The Art of War in one tweet ,t0nyyates
2022-12-29 09:55:08+00:00,1608401221592797187,Art of War   The Prince   Price  3500 Naira     u3VuHdxpbQ,Onlinebookstor8
2022-12-29 09:31:34+00:00,1608395289697685504,Def picking up The Art of War by Sun Tzu on my B amp N trip later,_naniumami
2022-12-29 09:22:59+00:00,1608393129228660739, literarybase the art of war mau gan,babaHG_
2022-12-29 09:15:29+00:00,1608391243704270850, YourTriniBitch Because the douchey men who read them use them pseudo psychoanalyse people and make it their personality  The books themselves aren t bad just their association with those men  Specifically Rich Dad  Poor Dad  The Art of War  48 Laws  The Prince and anything about stoicism,pistachioslatt
2022-12-29 09:09:40+00:00,1608389779074478091,And if I were  ElonMusk  direct you in apology to the world  turn your  attention   the smartest man in the world Simply misses it  Never get the people factor and that s per usual endemic management lack or art of war philosophy in men   QOTD,JustCanadianGal
2022-12-29 09:09:12+00:00,1608389663487840258, QueenieBGalore I ve truly enjoyed the evolution of research levels on the soapghost tag from a basic  yes sir here and affirmative there  good enough  to  I will be reading the art of war by sun tzu so help me God   ,l8torgator
2022-12-29 08:56:55+00:00,1608386570834554883,Admin PSSI posting tactical board Shin Tae Yong jelang Timnas Indonesia lawan Thailand di AFF 2022   Kemungkinan Shin Tae Yong coba mainkan  Taktik  atau  strategy  Sun Tzu   The Art of War   Di belahan dunia momen seperti ini tentu sering kita temui        ULNJdiSMTT,Tommy_desky
2022-12-29 08:49:47+00:00,1608384775974158337, Out of every one hundred men ten should not even be there  Eighty are just targets  Nine are the real fighters and we are lucky to have them as they make the battle  Ah but the one  One is a warrior and he will bring the others back with him      Sun Tzu  The Art of War,RealTiggerWood1
2022-12-29 08:46:41+00:00,1608383997486444544, Loudwindow Yeah but they called it  Art of war  so it s actually very cleverly slapping the ground,DarkcerbShaun
2022-12-29 08:33:53+00:00,1608380774885232640, sza just sung my conflict of emotions   The art of war frfr,jaeedollaass
2022-12-29 08:31:12+00:00,1608380099543310336,The Art of War  Deluxe Hardbound Edition  1 Best Seller in Chinese Literature        yYPBGMZD1P  Sun Tzu said  The art of war is of vital importance  it is a matter of life and death  a road either to safety or to ruin  Hence it s not to be neglected  BooksWorthReading     q6bf012DoE,fastmoneyskill
2022-12-29 08:17:55+00:00,1608376754242211842, elizableu Lol  never pick a fight with someone who has nothing to lose   I believe that s chapter one in  The art of war      ,chris_poland11
2022-12-29 08:13:12+00:00,1608375567904133120, MadScientistFF The Art of War,robvanderdonk1
2022-12-29 08:09:13+00:00,1608374568665894912, AishaYesufu That s art of war for the election,ga33216638
2022-12-29 07:33:34+00:00,1608365594130419712, EmilyZFeng  NPR Taiwan s military forgot how spies disrupt a nation per  The art of war         there are 5 kinds of spy to employ  the native spy  the inner spy  the turned spy  the dead spy  and the living spy   when the 5 spies arise together  amp  no one knows their Tao ,cholan3273
2022-12-29 07:25:07+00:00,1608363467001716736, BambinoJalapeno True because as stated in The Art of War  The art of war is of vital importance to the State  It is a matter of life and death  a road either to safety or to ruin  Hence it is a subject of inquiry which can on no account be neglected   Just true today as it was 2000 years ago,allanmcmillin
2022-12-29 07:21:00+00:00,1608362433906896899, The supreme art of war is to subdue the enemy without fighting     Sun Tzu I suspect that the CCP has read and adopted this concept  and America is being quietly subdued  I pray for more enlightened leadership in this country ,barefootlad
2022-12-29 07:17:16+00:00,1608361494667997185,The Ultimate Art of War  A Step by Step Illustrated Guide to Sun Tzu s Teachings  The Ultimate Series  ENO50MA      oggl0BjJoK     LjKxflkkaP,kaylie1jfr
2022-12-29 07:16:57+00:00,1608361412081901569,The Art of War   an Andy McNab War Classic  The beautifully reproduced fully illustrated 1910 edition  with bonus material 1ZEV7WM      sXaMpBpMXA     82QdZ9uMft,clemens72sk
2022-12-29 07:16:35+00:00,1608361319299940352,The art of war is a really good short book ,USSLiberty14
2022-12-29 07:03:57+00:00,1608358143507202048,The Art Of War  Complete Text of Sun Tzu s Classics  Military Strategy History  Ancient Chinese Military Strategist  Deluxe C 4CDUPB0      54QmaQuxGf     BCdexMvms9,hartmannxwygx
2022-12-29 07:02:20+00:00,1608357735229435905, jbankscincy The Art of war,MrsArtia
2022-12-29 06:50:08+00:00,1608354664537546752,THE REAL ART OF WAR ,BillOchamgiu
2022-12-29 06:24:10+00:00,1608348131850350593, minibossgrl The art of war,meaningnonsense
2022-12-29 06:18:20+00:00,1608346663210438658, TheNatlInterest Plenty to say about this  I thought we stole everything I mean debt keeps climbing  They are already trying to change the rules  We pay them and no matter what they ll say it isn t good enough  Using our Unification against us   The art of war ,DawsonWildcat54
2022-12-29 06:11:17+00:00,1608344885853327364,Both where mentioned in  the night of  show  Art of war mentioned too  Epic show ,roisauce
2022-12-29 05:54:41+00:00,1608340710914228224, RealiaAmelia  NashRomi I don t think he s read the art of war,russellDARKMODE
2022-12-29 05:29:11+00:00,1608334292987400194,The Art of War  The Essential Translation of the Classic Book of Life  Penguin Classics Deluxe Edition  K0CSRCM      Vyyqn9CbzG     e8SjjGNoKD,reicherttjo
2022-12-29 05:27:22+00:00,1608333834512367616, kikeholocaust me out here reading sun tzu s the art of war,SolsticeTanner
2022-12-29 05:25:03+00:00,1608333253559349256,YOU MADE IT PERSONAL   Sun Tzu  Art of War   Appear weak  when you are Strong   Let The Games  Begin You left the  chess   board  You left   I never did   BIG MISTAKE Never underestimate your enemy   Yes  I ve known you re my  1546  Your Queen   is gone   Check Mate   Your move     jojybJJFia,brockingtonr74
2022-12-29 05:20:43+00:00,1608332161211592704,If you know the enemy and know yourself you need not fear the result of a hundred battles If you know yourself but not the enemy for every victory gained you will also suffer a defeat If you know neither the enemy nor yourself you will succumb in every battle    The Art of War,JoyTonsing
2022-12-29 05:17:25+00:00,1608331331074916352,The supreme art of war is to subdue the enemy without fighting ,ArtOfWarTweet
2022-12-29 04:53:33+00:00,1608325323791245312,Rezero fun fact  89 Todd  a man of the art of war  Orginally Subaru faced entities which were simple and dependent on abilities which could be used against them  However Todd has no such weaknesses  He s cold  calculated  and allows 0 room for error when hunting dangerous people      yH87dAd394,Eclipsemantra
2022-12-29 04:51:09+00:00,1608324723620065280,Tshisekedi was a day scholar at President Anwar Sadat School of Geopolitics  DRC latest provocation is a line Tshisekedi has lifted from Sadat s  Art of War   Kagame has done nothing to demonstrate that    is able  amp  willing to punish the provocateur as long and as much as it can ,AyakoAyacko
2022-12-29 04:45:02+00:00,1608323181965623297, VoicedbyBrianna Sprital law  As in the Torah  Or I guess that depends on ya religion I mean if u wanna check a law book you can check great American tirals lessons in advocacy from oxford press I believe or something like the book of five rings or art of war,Lucky65039614
2022-12-29 04:36:51+00:00,1608321124089335810,Still read the art of war every time I feel I m struggling,Solo2Dolo
2022-12-29 04:33:46+00:00,1608320347836940288, aasthaashahh  NESCAFE  JamesClear Currently into  The Art of War ,Zeel_it
2022-12-29 04:33:12+00:00,1608320203435421698,Sun Tzu   The Art of War for Managers  50 Strategic Rules Updated for Today s Business ML59C2W      X8qwvoULD2     zGRkhUdCoL,FTalia88
2022-12-29 04:24:02+00:00,1608317899063566337,DC Collectibles    Wonder Woman The Art of War Statue by DC Collectibles SALE     8RN48fiiqO,TOYDEN
2022-12-29 04:22:16+00:00,1608317451652972544,The Art of War Collection  Deluxe 7 Volume Box Set Edition  Arcturus Collector s Classics  P44OY5V      o9WoVcmu4G     p5wbryNpS5,Roberta73H
2022-12-29 04:11:43+00:00,1608314796461416449,That s some sneaky sh t  Is this from the Art of War      yYsjkN3Dp3,RobBruins88
2022-12-29 03:51:15+00:00,1608309647378874373,The Art of War  The Strategy of Sun Tzu UHREQLL      5egkTy9G8q     B1frT6t3jz,jacobiwbmfm
2022-12-29 03:46:56+00:00,1608308559787294720, Cameronfous Nah  Art of war is the best cheapest business advice you ll ever get,PayH_17
2022-12-29 03:42:25+00:00,1608307424099958785,I can t stand it  the urgeIs so demandin   the purge  So necessary  the art of war  Goddamn it  I m drained,SOSbySZAlyrics
2022-12-29 03:27:20+00:00,1608303629928390656, thestephanielau The art of war,therealbongB
2022-12-29 03:20:11+00:00,1608301829720530944,im rereading sun tsu s the art of war again and its so nostalgic,gantarihdr
2022-12-29 03:19:40+00:00,1608301699814535169,  Just published a new episode of Art of War   The Competitive 40k Network  Clowning With Quinton Johnson  169 2  Listen      z6gJT3eZks,aow40k1
2022-12-29 03:18:38+00:00,1608301437251117056,  Just published a new episode of Art of War   The Competitive 40k Network  Clowning With Quinton Johnson  169 1  Listen      BV5CZOPEbH,aow40k1
2022-12-29 03:11:10+00:00,1608299558878220290,Political Science  Classics Collection  Illustrated   The Art of War  Tao Te Ching  The Republic  Meditations  The Prince  Ut T3ZIBGJ      5f7CKszaoj     UwZ0C6Z4KO,leone97r
2022-12-29 03:08:41+00:00,1608298932953837569,I cannot believe how much literary quality The Art of War by Sun Tzu has  Very difficult read but fun and not overly dense  Does not include interlocuting thoughts about where gets ideas from so works out weird parts of brain  Didn t get most of it ,MontgomChad
2022-12-29 02:57:41+00:00,1608296165321089024,The art of war    FFXIV  GShade  GPOSERS  NenekoColorS  Xelyanne     8pyJyenlx5,Fehnnis
2022-12-29 02:54:34+00:00,1608295382286581760,16          17 The Last Girl 18                    19             20 Inside The Gas Chambers 21  Behind The Bars 22 The Old Man  amp The Sea                      PQVnlzIBhQ s search for Meaning 2 The Art Of War 3 The Old Man  amp The Sea 4 Atomic Habits 5 The Last Girl     xM0hUEK4lm,knilu85
2022-12-29 02:54:29+00:00,1608295362988474371,1 Atomic Habits 2 The Prophet 3 The Art Of War 4 Gujrat Files 5 Yes I Am Guilty 6                        7      8                  9  Man s search for Meaning 10  Raw                                   11                              12         13     14 The Krushna Key 15           5EK7JeXVZo,knilu85
2022-12-29 02:49:45+00:00,1608294171114192898, BroStreetJoy  NCBS43  JosephJFlynn1 The Art of War     3jbRRo2Z6m,FreeAmericaOG
2022-12-29 02:41:22+00:00,1608292061983145986,Sun Tzu  amp  Machiavelli Success And Leadership Principles  Based On The Classics The Art Of War And The Prince TMADTXV      bQ4gkHYFfV     nhhzX5Tl2R,haley78fgej
2022-12-29 02:34:07+00:00,1608290236093571073,Rezero fun fact  89 Todd  a master in the art of war  Orginally Subaru faced entities which were single minded and dependent on abilities which could be used against them  However Todd has no such mind or dependence  He s cold calculated and allows 0 room for error when hunting      fJhm4dxeif,Eclipsemantra
2022-12-29 02:29:01+00:00,1608288951248490497, MindHaste The Art of War,notkenspeckle
2022-12-29 02:27:34+00:00,1608288587664998400, RadicalizedAF  gildean  TomiLahren So I could explain them one by one  The countries that made peace agreements  Just for exposing his involvement in child trafficking No old saint worshiper would like to know what the Pope was doing  I know victims of him The Art of War  Make them believe that you are defeated ,lopezmarilugma1
2022-12-29 02:21:53+00:00,1608287157965459459,Xi Jinping s strategy is said to adhere to Sun Tzu and  The Art of War   Take small moves to outflank the enemy  which he will see as threatening once it s too late      jlVmRTgDBE,IBTimes
2022-12-29 02:00:38+00:00,1608281808763756545,The Art of War DBHPHPZ      6OzyNssDoQ     KMtsKtPCMx,labadie54ojxk
2022-12-29 02:00:19+00:00,1608281730921758722, GiveEmHellHorns And Russia is breaking every rule in the art of war,slate11
2022-12-29 01:59:23+00:00,1608281495466119171,The first casualty in the art of war   Wheeler Yuta ,CrueltyBeDamned
2022-12-29 01:54:15+00:00,1608280201552707584, CFC BM Art of war the most famous mma twitter account below Meg seems about right,HookerStinky
2022-12-29 01:47:59+00:00,1608278626046251009, therapiworks The Art of War   And anything written by the legendary Charles Bukowski  Balance ,grumpyrobot22
2022-12-29 01:47:32+00:00,1608278513521684480,The Art of War,Urinetroubadour
2022-12-29 01:45:22+00:00,1608277969562177536, esInvests I have one just like it    The Art of War  is such a great treasure ,trayderray
2022-12-29 01:44:02+00:00,1608277630519844864, seamoosi If you have Spotify      LX8ipOnskK  The Art of War  my personal favorite audiobook  I listen to it every day ,LachesisCarole
2022-12-29 01:33:39+00:00,1608275019624316928,The Art of War POQ1U7G      pOukXVIUix     ZXjax2iAyt,Marc1dU
2022-12-29 01:33:24+00:00,1608274955179012096,When the general regards his troops as     his beloved children  they will be willing to die with him   Sun Tzu  quote  The Art of War ,RobertHWoodman
2022-12-29 01:29:14+00:00,1608273907395559424, DaniFJLino 1Os Maias  2alto da barca do Inferno  3the way of the warrior  4how to win friends and influence people  5the are of seduction  6the art of war  7 12 rules for life  8 biblia  9 the way of the superior man  10   1984  Se quiseres mais 100 pede   ,Andr48950195
2022-12-29 01:13:11+00:00,1608269870386548740, TobyTurner  ytMonsterAddict You should read the Discourses on Livy  and you should reread Machiavelli s Art of War ,MagnumKhan1
2022-12-29 01:01:24+00:00,1608266901721092097,In the practical art of war  the best thing of all is to take the enemy s country whole and intact  to shatter and destroy it is not so good ,QuoteSunTzu
2022-12-29 00:52:49+00:00,1608264741096677376, ClelixMcLevin first  a lot of people i know are following this guy  guess i ll do it too  current   fat bottomed guys you make the rockin  world go round     sun tzu  art of war,fedecrack0123
2022-12-29 00:33:53+00:00,1608259978229616641, MadScientistFF The Art of War,csmcintire
2022-12-29 00:32:20+00:00,1608259587379191809, thestephanielau The Alchemist  The Art of War  An Anthropology book   Try Sapiens  by Yuval Harari ,JadaSpark
2022-12-29 00:30:30+00:00,1608259127372824576,The Art of War by Sun Tzu   Also on audiobook  People often misunderstand the point of this book  But that probably doesn t surprise anyone   books2022     gs9Z0U5zXd,41cp
2022-12-29 00:29:27+00:00,1608258863874334721, thisZenMoment The art of war  It s not pretty ,RobertRarick805
2022-12-29 00:19:48+00:00,1608256435153944576, MadScientistFF The art of war ,Gam3Ovr_
2022-12-29 00:13:07+00:00,1608254753800347649,15  Political Science  Classics Collection  The Art of War  Tao Te Ching  The Republic  Meditations  The Prince  Utopia  Util HDE4YOK      BQgfSGBXMG     Um1j08d4N5,Sonya61K
2022-12-29 00:06:55+00:00,1608253193602883584, buddhimedia Know yourself  amp  know your enemy  then you need not fear the result of 100 battles  If you know yourself but not the enemy  for every victory gained u will also suffer a defeat  If you know neither the enemy nor yourself  you will succumb in every battle    Sun Tzu  The Art of War,SumerChauhan108
2022-12-29 00:00:54+00:00,1608251677399814145, Theholisticpsyc Before I expressed my anger with my social treatment as a child they said I was just depressed  when I decided to read the art of war and begin applying it  I had borderline personality disorder  I see now  maybe full psychological war was an overreaction ,moira_fern
2022-12-28 23:59:48+00:00,1608251401532215298,The art of war teaches us to rely not on the likelihood of the enemy s noming  but on our own readiness to receive him  not on the chance of his not attacking  but rather on the fact that we have made our position unassailable   Sun Tzu  LouDobbs  JustTheNews,tzu_sung
2022-12-28 23:59:46+00:00,1608251392275402754,THE ART OF WAR CHAPTER 4     LjJNgr7ziq via  YouTube,kelley_of
2022-12-28 23:56:24+00:00,1608250543469641728,THE ART OF WAR CHAPTER 3     sSxqD7grpm via  YouTube,kelley_of
2022-12-28 23:54:09+00:00,1608249979654787072,I m going to write The Art of War but for posting  RULE ONE  never let your opponent know you re mad  RULE TWO  saying you re not mad is the same as telling your opponent you re mad  And so on,AntigoneProgone
2022-12-28 23:45:56+00:00,1608247910323597312,The Utility of Force  The Art of War in the Modern World E8QHYCF      kPji2pXGJ0     YEa5joFCkT,strackevuj
2022-12-28 23:44:48+00:00,1608247625517613056,THE ART OF WAR CHAPTER 2     sALJ7z4htf via  YouTube,kelley_of
2022-12-28 23:41:45+00:00,1608246856764776448, caitoz Can I argue the best way to get at the billionaire class to to co opt one of them to  help  the little guy  even if he stands to gain   I m sure there s a quote from Art of War to be used about using him and his resources and reach as a tool  Be careful burning bridges ,Burning_Forest
2022-12-28 23:40:20+00:00,1608246499980488704, TammyDouglas The Art of War by Sun Tzu ,kats_cartoons
2022-12-28 23:38:27+00:00,1608246029920485376,THE ART OF WAR CHAPTER 1     3CeZt6RKVg via  YouTube,kelley_of
2022-12-28 23:38:20+00:00,1608245999176404993,The Art of War by Sun Tzu  The Definitive English Translation  Complete Text With Explanatory Notes for Better Understanding RPQTEJE      lOtma6gMLx     EFLphtKH5R,paris83acx
2022-12-28 23:33:29+00:00,1608244779787116552, The supreme art of war is to subdue the enemy without fighting   Sun Tzu,Zelalem24188219
2022-12-28 23:23:17+00:00,1608242210075738112,SUN TZU THE ART OF WAR FULL TEXT  2020 Edition Classic Book Of Military Strategy And Thought Based On Chinese Warfare FKNDHZQ      peRKihyqcB     szJ5Hqc7Be,mosciski52ejffd
2022-12-28 23:20:13+00:00,1608241439070199811,The Way of the Champion  Lessons from Sun Tzu s the Art of War and Other Tao Wisdom for Sports  amp  Life IUAZK4A      cwC9HDeIYS     wm7c57lwjQ,lemke46yfhq
2022-12-28 23:20:05+00:00,1608241407713591301, manlyvibemark  mliz77  vonderleyen It s not my place to educate you  But the Chinese strategist Sun Tzu wrote a book called The Art of War  It s all about winning without fighting   The supreme art of war is to subdue the enemy without fighting   that is the  CCP s doctrine  WEF have no role  Don t chase ghosts ,zenstrategist
2022-12-28 22:42:37+00:00,1608231976183681024,The Whole Art Of War Consists Of  Guessing At What Is On The Other Side Of The Hill    positivethinking  wellbeing  quotes     T72NgErcwT,InsaneGuruGopal
2022-12-28 22:42:06+00:00,1608231846214795264,The Whole Art Of War Consists Of  Guessing At What Is On The Other Side Of The Hill    keepinspiring  inspire  mentalhealth     NGOXgoUHaI,RandomCuteDogs
2022-12-28 22:40:33+00:00,1608231455594799112,People mad cuz family play Chris brown before valley clearly don t know about the art of war  ,KingSelly242
2022-12-28 22:27:10+00:00,1608228089707859970, TobyTurner Let me guess you read art of war for the first time last week,danhalcyon
2022-12-28 22:20:04+00:00,1608226303676653568, RGtheguy People love to clown the men who read it and use it as a lens to psychoanalyse other people through  I think that s the disdain people have for that and the Art of War,pistachioslatt
2022-12-28 21:57:00+00:00,1608220498017812480, ytMonsterAddict    read the art of war  it s not long  we can t get too high up on the pedastal that s all,TobyTurner
2022-12-28 21:56:55+00:00,1608220474407886849,Sun Tzu The Art Of War  2020 Updated Edition CP44PY5      8xc90UhcuY     nWpEgvWTrE,Sydnie39B
2022-12-28 21:51:39+00:00,1608219149439799297, murder turd  rantalawsyx  ColumbusPolice Imes from China  Read the Art of War by Sun Tzu ,cristyt9876
2022-12-28 21:50:37+00:00,1608218892652138496,Hope dat pretty boy ready   cuhh know im really living like that learn the art of war         FUCK NIGGA I AM WAR  ,ZethDugas
2022-12-28 21:45:31+00:00,1608217605726150656, VivekGRamaswamy It s not a military strategy since no military involvement is needed   They are following Sun Tzu though        The supreme art of war is to subdue the enemy without fighting  ,Old74Guy
2022-12-28 21:30:15+00:00,1608213764825923590, When you surround an army  leave an outlet free  Do not press a desperate foe  the Art of war         I think  CEOAdam  is doing this ,devorahsasha
2022-12-28 21:29:36+00:00,1608213601591955457, CdnBatman  PToveri  GreyDynamics With all the respect Sir  you re currently debating with highly regarded retired Finnish army Major General and ex Chief of Intelligence of FDF s General Staff who tend to know his stuff when imes to the art of war  Just wanted to point that out  carry on Sir ,Leinelan_Kerppi
2022-12-28 21:19:44+00:00,1608211120845688842, holka z deste The Road  Art of War  Discworld,PetrPanos
2022-12-28 21:16:44+00:00,1608210364457443328, iTweetyNerd  atrupar I missed the diversity lesson in  Art of War ,caleb_cartier
2022-12-28 21:09:08+00:00,1608208451171405825, TheRabbitHole84 I don t agree with the narrative that they have become unreliable relatively recently  I think media has always been this way even before electronic media  I mean the art of manipulation is so old it s mentioned in the Art of War ,HumansMustBCrzy
2022-12-28 21:06:40+00:00,1608207829084803072, RobertSecundus Sorry to pile on your thread  This topic is catnip for guys who read the Art of War in translation and therefore know everything about Chinese writing  trying to get in first with the reality based answer,clairesonos
2022-12-28 21:05:55+00:00,1608207640349343745,Napoleon and the Operational Art of War Essays in Honor of Donald D  Horward   Revised and Extended Edition   History of Warf DRBTTEP      jd2lcvhLvN     dghyCa8imM,schroeder36jgr
2022-12-28 21:00:38+00:00,1608206311308787712,The Art of War  Three Complete Audiobook Set VK1F0JO      cT1yGfKuHe     eeApeOsfsE,CMcculloughglu
2022-12-28 20:32:37+00:00,1608199259504926728, EBE6934 13 Strategies described in The art of war are very deceptive  It might be good for a war  But I never be good use in any relationship between beings  Bottoms line I don t like war that kills lives at all  The earth planet should be peaceful place to live with love   ,wfg9600
2022-12-28 20:23:10+00:00,1608196883461312516, All warfare is based on deception   Sun Tzu The Art Of War     lIgDsrGXUg     0WEyLRuZmr,Alexios1201
2022-12-28 20:20:17+00:00,1608196156156411904, In the midst of chaos  there is also opportunity    Sun Tzu The Art of War,freeagentglobal
2022-12-28 20:18:30+00:00,1608195707332091906, mdfzeh The art of war is to not to die for your country but make others die for theirs and this is exactly what happened here,ISTANDWITRUSSIA
2022-12-28 20:18:16+00:00,1608195649899761664, AndreWorrell7  drgurner Same thinking here    AndreWorrell7   Sun Tzu says      Be extremely subtle even to the point of formlessness  Be extremely mysterious even to the point of soundlessness  Thereby you can be the director of the opponent s fate    The Art of War ,freeagentglobal
2022-12-28 20:01:38+00:00,1608191466387697666, JoshBuice The Art of War by Sun Tzu  We can actually apply such tactics in our evangelism  ,SgtWWard1
2022-12-28 20:00:48+00:00,1608191255053467648,so necessary  the art of war  goddamn it  i m drained ,angelicisms
2022-12-28 19:56:15+00:00,1608190107571347468,3 of 5 stars to The Art of War by Sun Tzu     wRe5xdk4YL,MadHattriss
2022-12-28 19:40:38+00:00,1608186180503482368, JackCarrUSA How about  4  The Art of Motorcycle Maintenance   I m a life long biker  Les Mis rables Gulag Archipelago The Bible I ve read the Art Of War   Great Book ,russell63639094
2022-12-28 19:40:12+00:00,1608186070474305536, GodAmongTheGods  Cernovich Realistically  orchestrated false flag operations is the common denominator  Now go back another 2000 years and throw that same umbrella over all wars    Art of War goes into detail about this,BronzeAgeBaker
2022-12-28 19:38:10+00:00,1608185560782311425, speicherx Anything of g g marquez  hitchhikers guide  candide by voltaire  il principe by machiavelli  the art of war by sun tzu  everything is illuminated by jonathan safran foer   or are you looking for non fiction   ,SmatassJedi
2022-12-28 19:33:19+00:00,1608184339300290561, BitsHammer I wonder  I did a 3d printable head for Art of War of the samurai marine  Can t find who of them approached me  Sure hope it wasn t this person then ,El_Mutanto
2022-12-28 19:26:18+00:00,1608182572906840065, ieatcars know your enemy before you know yourself  Sun Tzu  the art of war ,JackWasGone
2022-12-28 19:18:31+00:00,1608180614204919808, Headteacherchat The Art of War,hmcrebel
2022-12-28 19:16:28+00:00,1608180099047911424,Well goes for many famous people who makes the pretentious people on twitter more disgruntled  At the risk of paraphrasing the  Art of War  by Sun Tzu   If your enemy is temperamental seek to irritate him  By the way love this book      8h88PAUxSO,Gralpatine
2022-12-28 19:12:01+00:00,1608178979428618243, RyanMSchnitzler The Bible by God  Pilgrim s Progress by John Bunyan  The Switchblade and The Cross by David Wilkerson  The Art of War by Sun Tzu  The Book of Five Rings by Miyamoto Musashi and Steve Jobs by Walter Isaacson,bonicheix
2022-12-28 19:07:31+00:00,1608177847306264579, MadScientistFF The Art of War,cantrell_cami
2022-12-28 19:07:13+00:00,1608177769191731201, MoneyTradeEdge If you wait by the river long enough  the bodies of your trading friends  oh i mean enemies   will float by     Art of War,xrpclown
2022-12-28 19:01:35+00:00,1608176351017574401,You don t know yourself and you don t your opponent  You lose 100  of the battles  You know yourself but not your opponent you win 50  of the battles  You know yourself and your opponent you win 100 of the battles    art of war ,MactavishClan
2022-12-28 18:52:23+00:00,1608174037641089024,The Art of War by Sun Tzu  Entire Unabridged Audiobook     u9lifqD1Ja via  YouTube,StevenM96020045
2022-12-28 18:50:57+00:00,1608173674242121731,The art of war      MkjvmYkKRO,MactavishClan
2022-12-28 18:49:36+00:00,1608173336139534336, Lughos1 This website got me so pumped on ninjas when I was younger  Then I bought The Book of the Five Rings and Art of War in like 6th grade to learn the ways of the samurai and ninja  similar development arc haha,ButtholeApostle
2022-12-28 18:47:51+00:00,1608172897612210177,The Art of War by Sun Tzu   Classic Collector s Edition  Includes The Classic Giles and Full Length Translations KZQUOYD      s4RMo4KE7h     Zb5acEr78G,Josiane56S
2022-12-28 18:46:32+00:00,1608172566065344514, esotericbot The Art of War,GODBYMACHINE
2022-12-28 18:41:04+00:00,1608171188475367424, elonmusk  MuskUniversity What abt the art of war ,HYPERCENTERCEO
2022-12-28 18:41:02+00:00,1608171179965046795,55  done with The Art of War  by Sun Tzu     djxrTGOhDV,MadHattriss
2022-12-28 18:35:23+00:00,1608169760709300226,The art of war ain t violence,KabukaMax
2022-12-28 18:25:25+00:00,1608167249638002689,Poverty of the State exchequer causes an army 2be maintained by contributions from a distance Contributing 2maintain an army at a distance causes the people 2be impoverished Hence a wise General makes a point of foraging on the enemy  not depletion of Treasury     The Art of War,EmmJayCoe
2022-12-28 18:14:09+00:00,1608164416595304454, he wins his battles by making no mistakes  making no mistakes is what establishes the certainty of victory  for it means conquering an enemy that is already defeated     sun tzu  the art of war ,andreaskuhn
2022-12-28 17:49:47+00:00,1608158281649868800, f roberto1  I don t throw darts at a board  I bet on sure things  Read Sun tzu  The Art of War  Every battle is won before it is ever fought     Gordon Gekko   WallStreet  quote,jonathanrferrer
2022-12-28 17:40:05+00:00,1608155842062307329, GiveEmHellHorns  Be completely predictable  and fight the map  not your enemy     Sun Tzulensky  The Ukrainian Art of War ,osiris_neits
2022-12-28 17:34:00+00:00,1608154310210387968, goatedwayy  CarismaUnlimit The art of war ,wjesse777
2022-12-28 17:32:55+00:00,1608154039484547072,The Art of War  Signature Classics  UOXZCJ6      xF0d9xC6L5     6aTGul1HPV,ABaylee14
2022-12-28 17:25:58+00:00,1608152291160297473,Yoo u see why I m mad at them right that ring has power to make leaders bosses they represent the faith that s my house I am the art of war they not they are corrupt due to no loyalty bc they have no army they forget that so now people who kiss the ring,CodyCos81807286
2022-12-28 17:21:42+00:00,1608151213786431488,Vladimir Putin obviously should have read the art of war  Zelensky too,Christo02596551
2022-12-28 17:18:49+00:00,1608150489337630727, kostyk bohdan  Always hold unimportant territory  no matter the cost in the lives of your troops  as this will confuse the enemy  and they might feel bad for your stupidity and stop attacking you     Sun Tzu  The Art of War,osiris_neits
